,ScD,AcD,ScA,AcA,1,2,3,4
2021-09-06,18:57,18:56,21:06,21:48,1857,1856,2106,2148
2021-09-07,18:57,18:56,21:06,21:25,1857,1856,2106,2125
2021-09-08,18:57,18:57,21:06,21:05,1857,1857,2106,2105
2021-09-09,18:57,18:56,21:06,21:09,1857,1856,2106,2109
2021-09-10,18:57,18:57,21:06,21:08,1857,1857,2106,2108
2021-12-13,18:57,18:58,21:06,21:11,1857,1858,2106,2111
2021-12-14,18:57,18:59,21:06,21:32,1857,1859,2106,2132
2021-12-15,18:57,18:57,21:06,21:04,1857,1857,2106,2104
2021-12-16,18:57,18:57,21:06,21:11,1857,1857,2106,2111
2021-12-17,18:57,18:56,21:06,21:09,1857,1856,2106,2109
2021-12-20,18:57,18:57,21:06,21:11,1857,1857,2106,2111
2021-12-21,18:57,18:56,21:06,21:06,1857,1856,2106,2106
2021-12-22,18:57,18:57,21:06,21:03,1857,1857,2106,2103
2021-12-23,18:57,18:56,21:06,21:05,1857,1856,2106,2105
2021-12-28,18:57,18:56,21:06,21:08,1857,1856,2106,2108
2021-12-30,18:57,18:56,21:06,21:04,1857,1856,2106,2104
2021-12-31,18:57,19:14,21:06,21:22,1857,1914,2106,2122
2022-01-13,18:57,18:57,21:06,21:12,1857,1857,2106,2112
2022-02-14,18:57,18:59,21:06,21:12,1857,1859,2106,2112
2022-02-15,18:57,18:58,21:06,21:07,1857,1858,2106,2107
2022-02-16,18:57,18:57,21:06,21:07,1857,1857,2106,2107
2022-02-21,18:57,18:56,21:06,21:05,1857,1856,2106,2105
2022-02-22,18:57,18:57,21:06,21:04,1857,1857,2106,2104
2022-02-23,18:57,18:57,21:06,21:06,1857,1857,2106,2106
2022-02-24,18:57,18:58,21:06,21:12,1857,1858,2106,2112
2022-04-01,18:57,19:13,21:06,22:18,1857,1913,2106,2218
2022-04-08,18:57,18:56,21:06,21:05,1857,1856,2106,2105
2022-04-19,18:57,18:56,21:06,21:09,1857,1856,2106,2109
2022-04-22,18:57,18:57,21:06,21:14,1857,1857,2106,2114
2022-04-29,18:57,18:57,21:06,21:11,1857,1857,2106,2111
2021-09-13,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2021-09-14,18:57,18:57,21:05,21:06,1857,1857,2105,2106
2021-09-15,18:57,18:56,21:05,21:09,1857,1856,2105,2109
2021-09-16,18:57,18:57,21:05,21:07,1857,1857,2105,2107
2021-09-17,18:57,18:57,21:05,21:05,1857,1857,2105,2105
2021-09-20,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2021-09-21,18:57,18:56,21:05,21:26,1857,1856,2105,2126
2021-09-22,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2021-09-23,18:57,18:56,21:05,21:15,1857,1856,2105,2115
2021-09-24,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2021-09-27,18:57,18:56,21:05,21:16,1857,1856,2105,2116
2021-09-28,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2021-09-29,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2021-09-30,18:57,18:59,21:05,21:06,1857,1859,2105,2106
2021-10-01,18:57,18:57,21:05,21:07,1857,1857,2105,2107
2021-10-04,18:57,18:56,21:05,21:07,1857,1856,2105,2107
2021-10-05,18:57,18:57,21:05,21:09,1857,1857,2105,2109
2021-10-06,18:57,18:57,21:05,21:11,1857,1857,2105,2111
2021-10-07,18:57,18:56,21:05,22:55,1857,1856,2105,2255
2021-10-08,18:57,18:56,21:05,21:26,1857,1856,2105,2126
2021-10-11,18:57,18:57,21:05,21:09,1857,1857,2105,2109
2021-10-12,18:57,18:57,21:05,21:07,1857,1857,2105,2107
2021-10-13,18:57,18:56,21:05,21:10,1857,1856,2105,2110
2021-10-14,18:57,18:56,21:05,21:08,1857,1856,2105,2108
2021-10-15,18:57,18:56,21:05,21:05,1857,1856,2105,2105
2021-10-18,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2021-10-19,18:57,18:56,21:05,21:06,1857,1856,2105,2106
2021-10-20,18:57,18:56,21:05,21:13,1857,1856,2105,2113
2021-10-21,18:57,18:57,21:05,21:13,1857,1857,2105,2113
2021-10-22,18:57,18:56,21:05,21:10,1857,1856,2105,2110
2021-10-25,18:57,18:56,21:05,21:06,1857,1856,2105,2106
2021-10-26,18:57,18:57,21:05,21:09,1857,1857,2105,2109
2021-10-27,18:57,18:56,21:05,21:06,1857,1856,2105,2106
2021-10-28,18:57,18:56,21:05,21:28,1857,1856,2105,2128
2021-10-29,18:57,19:00,21:05,21:38,1857,1900,2105,2138
2021-11-01,18:57,18:57,21:05,21:14,1857,1857,2105,2114
2021-11-02,18:57,18:57,21:05,21:07,1857,1857,2105,2107
2021-11-03,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2021-11-04,18:57,18:56,21:05,21:10,1857,1856,2105,2110
2021-11-05,18:57,18:58,21:05,21:10,1857,1858,2105,2110
2021-11-08,18:57,18:56,21:05,21:05,1857,1856,2105,2105
2021-11-09,18:57,18:56,21:05,21:07,1857,1856,2105,2107
2021-11-10,18:57,18:57,21:05,21:05,1857,1857,2105,2105
2021-11-11,18:57,18:57,21:05,21:17,1857,1857,2105,2117
2021-11-12,18:57,18:57,21:05,21:14,1857,1857,2105,2114
2021-11-15,18:57,18:57,21:05,21:07,1857,1857,2105,2107
2021-11-16,18:57,18:59,21:05,21:09,1857,1859,2105,2109
2021-11-17,18:57,18:56,21:05,21:05,1857,1856,2105,2105
2021-11-18,18:57,18:57,21:05,21:09,1857,1857,2105,2109
2021-11-19,18:57,18:57,21:05,21:10,1857,1857,2105,2110
2021-11-22,18:57,18:57,21:05,21:09,1857,1857,2105,2109
2021-11-23,18:57,18:56,21:05,21:08,1857,1856,2105,2108
2021-11-24,18:57,18:56,21:05,21:06,1857,1856,2105,2106
2021-11-25,18:57,18:57,21:05,21:09,1857,1857,2105,2109
2021-11-26,18:57,19:26,21:05,21:50,1857,1926,2105,2150
2021-11-29,18:57,18:57,21:05,21:14,1857,1857,2105,2114
2021-11-30,18:57,19:00,21:05,22:22,1857,1900,2105,2222
2021-12-01,18:57,18:57,21:05,21:18,1857,1857,2105,2118
2021-12-02,18:57,18:57,21:05,21:20,1857,1857,2105,2120
2021-12-03,18:57,18:56,21:05,21:10,1857,1856,2105,2110
2021-12-06,18:57,18:56,21:05,21:11,1857,1856,2105,2111
2021-12-07,18:57,18:58,21:05,21:07,1857,1858,2105,2107
2021-12-08,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2021-12-09,18:57,18:57,21:05,21:14,1857,1857,2105,2114
2021-12-10,18:57,19:10,21:05,21:20,1857,1910,2105,2120
2022-02-28,18:57,18:56,21:05,21:06,1857,1856,2105,2106
2022-03-01,18:57,18:56,21:05,21:06,1857,1856,2105,2106
2022-03-02,18:57,18:57,21:05,21:05,1857,1857,2105,2105
2022-03-03,18:57,18:57,21:05,21:14,1857,1857,2105,2114
2022-03-04,18:57,18:56,21:05,21:05,1857,1856,2105,2105
2022-03-07,18:57,18:56,21:05,21:07,1857,1856,2105,2107
2022-03-08,18:57,18:57,21:05,22:16,1857,1857,2105,2216
2022-03-09,18:57,18:56,21:05,21:10,1857,1856,2105,2110
2022-03-11,18:57,18:56,21:05,21:13,1857,1856,2105,2113
2022-03-14,18:57,18:56,21:05,21:04,1857,1856,2105,2104
2022-03-15,18:57,18:56,21:05,21:10,1857,1856,2105,2110
2022-03-16,18:57,19:00,21:05,21:22,1857,1900,2105,2122
2022-03-17,18:57,18:56,21:05,21:05,1857,1856,2105,2105
2022-03-18,18:57,18:56,21:05,21:08,1857,1856,2105,2108
2022-03-21,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2022-03-22,18:57,18:56,21:05,21:02,1857,1856,2105,2102
2022-03-23,18:57,18:56,21:05,21:08,1857,1856,2105,2108
2022-03-24,18:57,18:58,21:05,21:08,1857,1858,2105,2108
2022-03-25,18:57,18:57,21:05,21:08,1857,1857,2105,2108
2022-03-28,18:57,18:57,21:05,21:14,1857,1857,2105,2114
2022-03-29,18:57,18:56,21:05,21:10,1857,1856,2105,2110
2022-03-30,18:57,18:57,21:05,21:10,1857,1857,2105,2110
2022-03-31,18:57,18:56,21:05,21:14,1857,1856,2105,2114
2022-04-04,18:57,18:57,21:05,21:09,1857,1857,2105,2109
2022-04-05,18:57,18:56,21:05,21:13,1857,1856,2105,2113
2022-04-06,18:57,18:56,21:05,21:07,1857,1856,2105,2107
2022-04-07,18:57,19:08,21:05,21:17,1857,1908,2105,2117
2022-04-12,18:57,18:56,21:05,21:13,1857,1856,2105,2113
2022-04-13,18:57,18:56,21:05,21:09,1857,1856,2105,2109
2022-04-20,18:57,18:56,21:05,21:14,1857,1856,2105,2114
2022-04-21,18:57,18:56,21:05,21:16,1857,1856,2105,2116
2022-04-25,18:57,18:56,21:05,21:05,1857,1856,2105,2105
2022-04-26,18:57,18:56,21:05,21:04,1857,1856,2105,2104
2022-01-03,19:16,19:15,21:28,21:30,1916,1915,2128,2130
2021-12-14,19:20,19:19,21:28,21:37,1920,1919,2128,2137
2021-12-15,19:20,19:19,21:28,21:35,1920,1919,2128,2135
2021-12-17,19:20,19:20,21:28,21:31,1920,1920,2128,2131
2021-12-20,19:20,19:19,21:28,21:36,1920,1919,2128,2136
2021-12-21,19:20,19:19,21:28,21:30,1920,1919,2128,2130
2021-12-22,19:20,19:19,21:28,21:33,1920,1919,2128,2133
2021-12-23,19:20,19:19,21:28,21:28,1920,1919,2128,2128
2021-12-24,19:20,19:21,21:28,21:29,1920,1921,2128,2129
2021-12-28,19:20,19:19,21:28,21:30,1920,1919,2128,2130
2021-12-29,19:20,19:19,21:28,21:29,1920,1919,2128,2129
2021-12-30,19:20,19:19,21:28,21:29,1920,1919,2128,2129
2022-01-13,19:20,19:19,21:28,21:32,1920,1919,2128,2132
2022-01-14,19:20,19:19,21:28,21:29,1920,1919,2128,2129
2022-01-17,19:20,19:20,21:28,21:29,1920,1920,2128,2129
2022-01-18,19:20,19:19,21:28,21:30,1920,1919,2128,2130
2022-01-19,19:20,19:19,21:28,21:29,1920,1919,2128,2129
2022-01-20,19:20,19:19,21:28,21:31,1920,1919,2128,2131
2022-01-21,19:20,19:19,21:28,21:39,1920,1919,2128,2139
2022-01-24,19:20,19:20,21:28,21:32,1920,1920,2128,2132
2022-01-25,19:20,19:20,21:28,21:32,1920,1920,2128,2132
2022-01-26,19:20,19:19,21:28,21:29,1920,1919,2128,2129
2022-01-27,19:20,19:19,21:28,21:29,1920,1919,2128,2129
2022-01-28,19:20,19:20,21:28,21:38,1920,1920,2128,2138
2022-01-31,19:20,19:19,21:28,21:30,1920,1919,2128,2130
2022-02-02,19:20,19:19,21:28,21:32,1920,1919,2128,2132
2022-02-03,19:20,19:20,21:28,21:40,1920,1920,2128,2140
2022-02-04,19:20,19:19,21:28,21:35,1920,1919,2128,2135
2022-02-07,19:20,19:19,21:28,21:31,1920,1919,2128,2131
2022-02-08,19:20,19:19,21:28,21:33,1920,1919,2128,2133
2022-02-09,19:20,19:19,21:28,21:30,1920,1919,2128,2130
2022-02-10,19:20,19:19,21:28,21:29,1920,1919,2128,2129
2022-02-11,19:20,19:19,21:28,21:30,1920,1919,2128,2130
2022-02-14,19:20,19:19,21:28,21:31,1920,1919,2128,2131
2022-02-15,19:20,19:19,21:28,21:31,1920,1919,2128,2131
2022-02-16,19:20,19:20,21:28,21:32,1920,1920,2128,2132
2022-02-21,19:20,19:19,21:28,21:36,1920,1919,2128,2136
2022-02-22,19:20,19:19,21:28,21:35,1920,1919,2128,2135
2022-02-23,19:20,19:20,21:28,21:40,1920,1920,2128,2140
2022-02-24,19:20,19:20,21:28,21:35,1920,1920,2128,2135
2022-02-25,19:20,19:20,21:28,21:31,1920,1920,2128,2131
2022-04-08,19:20,19:19,21:28,21:29,1920,1919,2128,2129
2022-04-14,19:20,19:20,21:28,21:30,1920,1920,2128,2130
2022-01-04,19:20,19:21,21:54,21:57,1920,1921,2154,2157
2022-01-05,19:20,19:19,21:54,21:57,1920,1919,2154,2157
2022-01-07,19:20,19:20,21:54,21:59,1920,1920,2154,2159
2022-01-11,19:20,19:19,21:54,22:06,1920,1919,2154,2206
2022-01-12,19:20,19:19,21:54,22:06,1920,1919,2154,2206
2021-09-01,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2021-09-02,19:40,19:40,21:54,22:16,1940,1940,2154,2216
2021-09-03,19:40,19:39,21:54,22:00,1940,1939,2154,2200
2021-09-06,19:40,19:41,21:54,22:02,1940,1941,2154,2202
2021-09-07,19:40,19:39,21:54,22:12,1940,1939,2154,2212
2021-09-08,19:40,19:39,21:54,21:59,1940,1939,2154,2159
2021-09-09,19:40,19:39,21:54,22:01,1940,1939,2154,2201
2021-09-10,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2021-09-13,19:40,19:42,21:54,21:59,1940,1942,2154,2159
2021-09-14,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-09-15,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-09-16,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-09-17,19:40,19:39,21:54,22:03,1940,1939,2154,2203
2021-09-20,19:40,19:39,21:54,21:54,1940,1939,2154,2154
2021-09-21,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2021-09-22,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2021-09-23,19:40,19:39,21:54,22:00,1940,1939,2154,2200
2021-09-24,19:40,19:39,21:54,22:00,1940,1939,2154,2200
2021-09-27,19:40,19:39,21:54,22:08,1940,1939,2154,2208
2021-09-28,19:40,19:39,21:54,22:01,1940,1939,2154,2201
2021-09-29,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-09-30,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-10-01,19:40,19:39,21:54,21:53,1940,1939,2154,2153
2021-10-04,19:40,19:39,21:54,21:59,1940,1939,2154,2159
2021-10-05,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2021-10-06,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2021-10-07,19:40,19:39,21:54,22:03,1940,1939,2154,2203
2021-10-08,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-10-11,19:40,19:39,21:54,23:02,1940,1939,2154,2302
2021-10-12,19:40,19:39,21:54,22:00,1940,1939,2154,2200
2021-10-13,19:40,19:40,21:54,21:57,1940,1940,2154,2157
2021-10-14,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2021-10-15,19:40,19:40,21:54,22:00,1940,1940,2154,2200
2021-10-18,19:40,19:39,21:54,22:01,1940,1939,2154,2201
2021-10-19,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2021-10-20,19:40,19:40,21:54,21:59,1940,1940,2154,2159
2021-10-21,19:40,19:39,21:54,22:12,1940,1939,2154,2212
2021-10-22,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2021-10-25,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2021-10-26,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2021-10-27,19:40,19:39,21:54,21:59,1940,1939,2154,2159
2021-10-28,19:40,19:39,21:54,22:01,1940,1939,2154,2201
2021-10-29,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2021-11-01,19:40,19:40,21:54,22:01,1940,1940,2154,2201
2021-11-02,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2021-11-03,19:40,19:40,21:54,22:02,1940,1940,2154,2202
2021-11-04,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-11-05,19:40,19:40,21:54,21:58,1940,1940,2154,2158
2021-11-08,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2021-11-09,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2021-11-10,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2021-11-11,19:40,19:39,21:54,21:59,1940,1939,2154,2159
2021-11-12,19:40,19:39,21:54,21:59,1940,1939,2154,2159
2021-11-15,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2021-11-16,19:40,19:39,21:54,21:54,1940,1939,2154,2154
2021-11-17,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2021-11-18,19:40,19:39,21:54,22:03,1940,1939,2154,2203
2021-11-19,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2021-11-22,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-11-23,19:40,19:39,21:54,21:54,1940,1939,2154,2154
2021-11-24,19:40,19:40,21:54,22:02,1940,1940,2154,2202
2021-11-25,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2021-11-26,19:40,19:39,21:54,22:27,1940,1939,2154,2227
2021-11-29,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2021-12-01,19:40,19:40,21:54,22:00,1940,1940,2154,2200
2021-12-02,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2021-12-03,19:40,19:44,21:54,22:11,1940,1944,2154,2211
2021-12-06,19:40,19:40,21:54,22:03,1940,1940,2154,2203
2021-12-07,19:40,19:51,21:54,22:08,1940,1951,2154,2208
2021-12-08,19:40,19:39,21:54,22:00,1940,1939,2154,2200
2021-12-09,19:40,19:39,21:54,22:01,1940,1939,2154,2201
2021-12-10,19:40,19:39,21:54,22:31,1940,1939,2154,2231
2021-12-13,19:40,19:39,21:54,22:01,1940,1939,2154,2201
2021-12-14,19:40,19:40,21:54,21:58,1940,1940,2154,2158
2021-12-15,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-12-17,19:40,19:39,21:54,22:01,1940,1939,2154,2201
2021-12-20,19:40,19:39,21:54,22:03,1940,1939,2154,2203
2021-12-21,19:40,19:40,21:54,21:56,1940,1940,2154,2156
2021-12-22,19:40,19:41,21:54,22:14,1940,1941,2154,2214
2021-12-23,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2021-12-24,19:40,19:39,21:54,21:54,1940,1939,2154,2154
2021-12-27,19:40,19:39,21:54,22:05,1940,1939,2154,2205
2021-12-28,19:40,19:40,21:54,21:56,1940,1940,2154,2156
2021-12-29,19:40,19:40,21:54,22:08,1940,1940,2154,2208
2021-12-30,19:40,19:40,21:54,21:57,1940,1940,2154,2157
2021-12-31,19:40,19:40,21:54,21:58,1940,1940,2154,2158
2022-01-03,19:40,19:39,21:54,22:04,1940,1939,2154,2204
2022-01-13,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2022-01-14,19:40,19:39,21:54,22:02,1940,1939,2154,2202
2022-01-18,19:40,19:40,21:54,21:58,1940,1940,2154,2158
2022-01-19,19:40,19:39,21:54,21:54,1940,1939,2154,2154
2022-01-20,19:40,19:40,21:54,22:00,1940,1940,2154,2200
2022-01-21,19:40,19:40,21:54,21:55,1940,1940,2154,2155
2022-01-24,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2022-01-25,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2022-01-26,19:40,19:40,21:54,21:57,1940,1940,2154,2157
2022-01-27,19:40,19:39,21:54,22:06,1940,1939,2154,2206
2022-01-28,19:40,19:39,21:54,22:02,1940,1939,2154,2202
2022-01-31,19:40,19:39,21:54,22:00,1940,1939,2154,2200
2022-02-02,19:40,19:47,21:54,22:12,1940,1947,2154,2212
2022-02-03,19:40,19:39,21:54,22:09,1940,1939,2154,2209
2022-02-04,19:40,19:40,21:54,21:55,1940,1940,2154,2155
2022-02-07,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2022-02-08,19:40,19:40,21:54,21:58,1940,1940,2154,2158
2022-02-09,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2022-02-10,19:40,19:40,21:54,21:59,1940,1940,2154,2159
2022-02-11,19:40,19:40,21:54,22:02,1940,1940,2154,2202
2022-02-14,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2022-02-15,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2022-02-21,19:40,19:39,21:54,22:00,1940,1939,2154,2200
2022-02-22,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2022-02-23,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2022-02-24,19:40,19:39,21:54,22:03,1940,1939,2154,2203
2022-02-25,19:40,19:39,21:54,22:00,1940,1939,2154,2200
2022-02-28,19:40,19:40,21:54,21:55,1940,1940,2154,2155
2022-03-01,19:40,19:39,21:54,22:00,1940,1939,2154,2200
2022-03-02,19:40,19:40,21:54,22:04,1940,1940,2154,2204
2022-03-03,19:40,19:39,21:54,21:59,1940,1939,2154,2159
2022-03-04,19:40,19:39,21:54,22:02,1940,1939,2154,2202
2022-03-07,19:40,19:40,21:54,22:03,1940,1940,2154,2203
2022-03-08,19:40,19:39,21:54,22:02,1940,1939,2154,2202
2022-03-09,19:40,19:40,21:54,21:59,1940,1940,2154,2159
2022-03-10,19:40,19:40,21:54,22:01,1940,1940,2154,2201
2022-03-11,19:40,19:39,21:54,22:09,1940,1939,2154,2209
2022-03-14,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2022-03-15,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2022-03-16,19:40,19:39,21:54,21:58,1940,1939,2154,2158
2022-03-17,19:40,19:41,21:54,22:06,1940,1941,2154,2206
2022-03-18,19:40,19:40,21:54,22:00,1940,1940,2154,2200
2022-03-21,19:40,19:40,21:54,21:59,1940,1940,2154,2159
2022-03-22,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2022-03-23,19:40,19:39,21:54,22:04,1940,1939,2154,2204
2022-03-28,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2022-03-29,19:40,19:40,21:54,21:56,1940,1940,2154,2156
2022-03-30,19:40,19:40,21:54,21:55,1940,1940,2154,2155
2022-03-31,19:40,19:40,21:54,21:56,1940,1940,2154,2156
2022-04-01,19:40,20:21,21:54,00:00,1940,2021,2154,0
2022-04-04,19:40,19:40,21:54,22:04,1940,1940,2154,2204
2022-04-05,19:40,19:39,21:54,21:56,1940,1939,2154,2156
2022-04-06,19:40,19:40,21:54,22:04,1940,1940,2154,2204
2022-04-07,19:40,19:54,21:54,22:07,1940,1954,2154,2207
2022-04-08,19:40,19:50,21:54,22:25,1940,1950,2154,2225
2022-04-11,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2022-04-12,19:40,19:39,21:54,22:01,1940,1939,2154,2201
2022-04-13,19:40,19:39,21:54,22:03,1940,1939,2154,2203
2022-04-14,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2022-04-19,19:40,19:39,21:54,22:03,1940,1939,2154,2203
2022-04-20,19:40,19:40,21:54,21:58,1940,1940,2154,2158
2022-04-21,19:40,19:39,21:54,22:03,1940,1939,2154,2203
2022-04-22,19:40,19:39,21:54,21:59,1940,1939,2154,2159
2022-04-25,19:40,19:39,21:54,21:55,1940,1939,2154,2155
2022-04-26,19:40,19:39,21:54,21:57,1940,1939,2154,2157
2022-04-27,19:40,19:39,21:54,22:05,1940,1939,2154,2205
2022-04-28,19:40,20:16,21:54,22:47,1940,2016,2154,2247
2022-04-29,19:40,19:41,21:54,22:01,1940,1941,2154,2201
2022-01-04,19:42,19:41,22:03,22:03,1942,1941,2203,2203
2022-01-05,19:42,19:42,22:03,22:02,1942,1942,2203,2202
2022-01-06,19:42,19:41,22:03,22:03,1942,1941,2203,2203
2022-01-10,19:42,19:42,22:03,22:04,1942,1942,2203,2204
2022-01-11,19:42,19:41,22:03,22:09,1942,1941,2203,2209
2022-01-12,19:42,19:43,22:03,22:09,1942,1943,2203,2209
2021-12-27,19:55,19:55,22:03,22:17,1955,1955,2203,2217
2022-01-03,19:58,19:58,22:03,22:10,1958,1958,2203,2210
2021-09-01,20:00,20:00,22:03,22:09,2000,2000,2203,2209
2021-09-02,20:00,20:00,22:03,22:05,2000,2000,2203,2205
2021-09-03,20:00,19:59,22:03,22:07,2000,1959,2203,2207
2021-09-06,20:00,19:59,22:03,22:09,2000,1959,2203,2209
2021-09-07,20:00,19:59,22:03,22:23,2000,1959,2203,2223
2021-09-08,20:00,20:00,22:03,22:08,2000,2000,2203,2208
2021-09-09,20:00,19:59,22:03,22:06,2000,1959,2203,2206
2021-09-10,20:00,19:59,22:03,22:07,2000,1959,2203,2207
2021-09-13,20:00,19:59,22:03,22:09,2000,1959,2203,2209
2021-09-14,20:00,19:59,22:03,22:05,2000,1959,2203,2205
2021-09-15,20:00,20:00,22:03,22:06,2000,2000,2203,2206
2021-09-16,20:00,19:59,22:03,22:08,2000,1959,2203,2208
2021-09-17,20:00,20:00,22:03,22:09,2000,2000,2203,2209
2021-09-20,20:00,19:59,22:03,22:08,2000,1959,2203,2208
2021-09-21,20:00,20:00,22:03,22:08,2000,2000,2203,2208
2021-09-22,20:00,20:00,22:03,22:09,2000,2000,2203,2209
2021-09-23,20:00,20:00,22:03,22:04,2000,2000,2203,2204
2021-09-24,20:00,20:00,22:03,22:05,2000,2000,2203,2205
2021-09-27,20:00,20:00,22:03,22:14,2000,2000,2203,2214
2021-09-28,20:00,19:59,22:03,22:08,2000,1959,2203,2208
2021-09-29,20:00,19:59,22:03,22:04,2000,1959,2203,2204
2021-09-30,20:00,20:00,22:03,22:09,2000,2000,2203,2209
2021-10-01,20:00,19:59,22:03,22:12,2000,1959,2203,2212
2021-10-04,20:00,19:59,22:03,22:03,2000,1959,2203,2203
2021-10-05,20:00,19:59,22:03,22:07,2000,1959,2203,2207
2021-10-06,20:00,20:00,22:03,22:08,2000,2000,2203,2208
2021-10-07,20:00,20:00,22:03,22:38,2000,2000,2203,2238
2021-10-08,20:00,19:59,22:03,22:44,2000,1959,2203,2244
2021-10-11,20:00,20:00,22:03,23:17,2000,2000,2203,2317
2021-10-12,20:00,20:00,22:03,22:09,2000,2000,2203,2209
2021-10-13,20:00,19:59,22:03,22:03,2000,1959,2203,2203
2021-10-14,20:00,19:59,22:03,22:08,2000,1959,2203,2208
2021-10-15,20:00,20:00,22:03,22:08,2000,2000,2203,2208
2021-10-18,20:00,19:59,22:03,22:07,2000,1959,2203,2207
2021-10-19,20:00,19:59,22:03,22:04,2000,1959,2203,2204
2021-10-20,20:00,19:59,22:03,22:10,2000,1959,2203,2210
2021-10-21,20:00,19:59,22:03,22:15,2000,1959,2203,2215
2021-10-22,20:00,20:00,22:03,22:17,2000,2000,2203,2217
2021-10-25,20:00,19:59,22:03,22:07,2000,1959,2203,2207
2021-10-27,20:00,19:59,22:03,22:03,2000,1959,2203,2203
2021-10-28,20:00,20:00,22:03,22:13,2000,2000,2203,2213
2021-10-29,20:00,20:00,22:03,22:19,2000,2000,2203,2219
2021-11-01,20:00,20:01,22:03,22:07,2000,2001,2203,2207
2021-11-02,20:00,20:00,22:03,22:06,2000,2000,2203,2206
2021-11-03,20:00,20:00,22:03,22:13,2000,2000,2203,2213
2021-11-04,20:00,20:00,22:03,22:05,2000,2000,2203,2205
2021-11-05,20:00,19:59,22:03,22:09,2000,1959,2203,2209
2021-11-08,20:00,19:59,22:03,22:04,2000,1959,2203,2204
2021-11-09,20:00,19:59,22:03,22:04,2000,1959,2203,2204
2021-11-10,20:00,19:59,22:03,22:10,2000,1959,2203,2210
2021-11-11,20:00,19:59,22:03,22:12,2000,1959,2203,2212
2021-11-12,20:00,19:59,22:03,22:13,2000,1959,2203,2213
2021-11-15,20:00,20:00,22:03,22:14,2000,2000,2203,2214
2021-11-16,20:00,20:00,22:03,22:06,2000,2000,2203,2206
2021-11-17,20:00,20:00,22:03,22:02,2000,2000,2203,2202
2021-11-18,20:00,19:59,22:03,22:14,2000,1959,2203,2214
2021-11-19,20:00,19:59,22:03,22:11,2000,1959,2203,2211
2021-11-22,20:00,19:59,22:03,22:11,2000,1959,2203,2211
2021-11-23,20:00,20:00,22:03,22:11,2000,2000,2203,2211
2021-11-24,20:00,20:00,22:03,22:05,2000,2000,2203,2205
